Id,SalePrice
1702,252919.95427758535
1703,256398.21849979524
1704,280154.9916511723
1705,227165.62108704998
1706,362343.35331564385
1707,208316.51846850544
1708,203025.58782990044
1709,256644.22740585846
1710,220918.55645411622
1711,251855.9559699345
1712,259736.6324924584
1713,265126.585022796
1714,215889.26799727674
1715,198656.56163166946
1716,177226.78507450622
1717,166886.49600442513
1718,131486.86839305208
1719,205084.00002899172
1720,239325.98414863576
1721,162867.84785817048
1722,127912.70410332683
1723,155632.8976284481
1724,215455.81140030627
1725,226415.17731755917
1726,191255.99311675274
1727,182482.69080615268
1728,188618.1354676189
1729,161907.72429651374
1730,149186.79619503746
1731,125967.60375701549
1732,129825.84472541424
1733,125594.51683258479
1734,130605.66700291022
1735,132433.78731152468
1736,123526.33751697736
1737,268709.51365428127
1738,212801.19630408223
1739,252664.47002266825
1740,228045.73437004702
1741,183172.9964623909
1742,168691.79343228575
1743,170285.21578295212
1744,257667.8765723096
1745,204529.40437944123
1746,192405.1224262449
1747,197471.66397598526
1748,206338.17542186342
1749,161955.38167456497
1750,140437.84877097493
1751,213301.2069952484
1752,123648.00368691402
1753,154363.54342890836
1754,191879.6539238542
1755,164602.78813767765
1756,124209.75305351573
1757,121434.74393840405
1758,149766.1537598585
1759,162127.2089407019
1760,163569.66277835853
1761,151212.9859215113
1762,171063.74074731907
1763,165397.61433040368
1764,122805.42482841184
1765,168131.76861648943
1766,172128.7330900399
1767,197405.84958090892
1768,142452.54226083355
1769,164285.3098170034
1770,139094.7066422639
1771,133996.35185149458
1772,141463.17938813553
1773,137563.42359665252
1774,153695.6831078794
1775,134965.24110729678
1776,121041.97316334755
1777,112411.8094123763
1778,132285.98270991756
1779,124427.03281133917
1780,165643.87932124283
1781,133910.36680575364
1782,107584.62685688194
1783,133156.71165234022
1784,107450.45479978976
1785,121678.21473351563
1786,152521.3981793546
1787,158007.60132300417
1788,80629.89811148305
1789,105052.60321296888
1790,100467.09633091514
1791,173120.98319413952
1792,149346.88575851932
1793,146459.44099101072
1794,133821.332838623
1795,134090.31425567158
1796,128251.05856537368
1797,118946.75633921709
1798,128786.90196027905
1799,108648.87413807266
1800,129582.30763635867
1801,131714.41803922455
1802,133527.220508957
1803,156976.65092749693
1804,141585.0096857418
1805,137936.10342612176
1806,120072.12646567813
1807,135049.53015345772
1808,119808.76321522288
1809,118920.25999117845
1810,141225.81394966113
1811,112368.92180106974
1812,107921.78088057826
1813,119385.06540954285
1814,103305.64426259851
1815,79419.70813492885
1816,104070.50054931935
1817,132305.07634626728
1818,140979.75836612855
1819,120599.79551362521
1820,87057.00019495685
1821,118616.12239253783
1822,147828.2322855287
1823,79569.59281341144
1824,129996.34592302285
1825,132623.63956451093
1826,110673.00275114118
1827,112021.0077700496
1828,133571.8687236144
1829,116511.7327500866
1830,137404.13860594874
1831,146244.29219923896
1832,122252.39030745959
1833,144312.23945545816
1834,129020.64732838214
1835,136874.5423155069
1836,129911.97080294615
1837,98743.81356356628
1838,125337.50478253828
1839,102018.384089255
1840,139705.12528236915
1841,135852.46381325705
1842,97904.89466148462
1843,143208.06645216892
1844,139015.28039999385
1845,143195.28407136214
1846,152543.52198152835
1847,159615.31309250963
1848,75682.59095825022
1849,120579.00935148488
1850,126440.25219162619
1851,150044.7576819312
1852,129194.16653082732
1853,140713.34588929993
1854,165533.3379141626
1855,153404.77268504736
1856,217239.18932032876
1857,160147.7139868424
1858,140465.91930083546
1859,126130.77309896852
1860,149826.8858439219
1861,125980.9974579091
1862,256201.87392078596
1863,251324.21280421427
1864,251324.21280421427
1865,304102.1270513897
1866,311896.8504616568
1867,234772.704608498
1868,286279.9212365553
1869,200945.4118705844
1870,215284.1340688287
1871,252825.1269644881
1872,182995.4976681399
1873,222613.64784769973
1874,140542.04880591042
1875,198199.83521855035
1876,192689.14109791498
1877,210122.43819548064
1878,216613.2753420945
1879,130192.9329748664
1880,134635.06807550674
1881,247824.5504663726
1882,247469.62148182787
1883,198964.55055847397
1884,209531.0717736723
1885,236026.4622801504
1886,286535.2569433031
1887,207115.62445266882
1888,262171.5018404687
1889,179210.27083004866
1890,134109.20324936186
1891,139441.76469186918
1892,115106.29416290928
1893,135575.70211699276
1894,135152.5074910595
1895,149431.5964902082
1896,123934.2956453822
1897,124653.75836288372
1898,116023.88642989348
1899,137442.23283128152
1900,127081.05715579604
1901,150587.47122852545
1902,139996.91949442602
1903,180228.7464772401
1904,136456.259861454
1905,178589.31024635257
1906,153711.4140106559
1907,181960.07487541024
1908,119299.30142323487
1909,138371.31715910282
1910,128525.95952969191
1911,184451.8859654886
1912,244785.83754681618
1913,154238.77010976285
1914,82617.29869531807
1915,283580.77891656803
1916,92000.50423933787
1917,246751.72420033833
1918,135100.07533243007
1919,155891.41590484543
1920,174669.55301603454
1921,356101.427060178
1922,286827.84693501965
1923,192194.78896251944
1924,224358.70771018814
1925,214942.01974322207
1926,358708.09183415247
1927,136327.2589720462
1928,163421.59557940945
1929,121208.72858067292
1930,138292.7730795743
1931,143922.08631787382
1932,143362.8705304901
1933,172504.82927307926
1934,180680.38420743105
1935,177129.94009458498
1936,185572.90757183233
1937,182906.12329040683
1938,181973.79318637963
1939,234289.68035451954
1940,193652.170828865
1941,184422.32821839474
1942,186504.5438464688
1943,198624.21675805983
1944,310402.3191420803
1945,342012.47335107747
1946,161213.1640133626
1947,279115.00962057296
1948,165555.78251908615
1949,236615.25677774873
1950,172333.14127023742
1951,237163.99795102936
1952,214306.00969574729
1953,170468.8037024408
1954,189457.29587437792
1955,133035.53171953824
1956,253904.75070601364
1957,161626.3369875623
1958,294984.7109240596
1959,149409.11272195698
1960,119760.45619932795
1961,124266.96087369406
1962,101487.56205464053
1963,104059.36756902724
1964,112391.42062650065
1965,151816.32432372036
1966,144127.17493940855
1967,277266.52947968274
1968,367566.6716790122
1969,363222.56104660884
1970,377831.435694876
1971,358642.8489322527
1972,331971.82069699874
1973,258891.267484182
1974,302616.1702028466
1975,369961.18900549517
1976,266854.10670380923
1977,333234.5244486497
1978,333215.18995278934
1979,306900.5830069688
1980,201269.84052016653
1981,310088.4862998163
1982,212196.20940754516
1983,207927.84186558795
1984,176679.64705305145
1985,214231.46604561337
1986,220694.174746054
1987,184545.4454969562
1988,187161.31680726082
1989,196442.21067888822
1990,216802.92605715894
1991,207264.28468313682
1992,207207.40722797514
1993,180285.64541151535
1994,226360.84042090236
1995,185768.7270627782
1996,255955.58039871277
1997,300561.2276917626
1998,320452.8798816165
1999,243873.95782157892
2000,300949.1877207487
2001,274276.5831302199
2002,239644.1787459866
2003,250093.503428892
2004,255577.13975011036
2005,219149.38357157895
2006,207354.77579477802
2007,251845.66800520555
2008,195825.09327885328
2009,196649.7982460477
2010,197024.90620020288
2011,138726.0968433844
2012,184307.31856745342
2013,187728.95447627563
2014,192196.7771312933
2015,196646.24790350813
2016,195682.04479158588
2017,199032.57511564498
2018,129475.08352535263
2019,130925.65509743066
2020,117524.04930523693
2021,120082.7966999652
2022,172951.39592647462
2023,149145.0861429779
2024,243674.0879177523
2025,305720.44016675977
2026,184942.6174485408
2027,157640.15968100983
2028,159864.19156092723
2029,166163.50459351938
2030,256329.21591510356
2031,210346.1569793295
2032,224908.14579740874
2033,239635.43293147217
2034,165072.56577241526
2035,198958.7278507801
2036,180041.75440678807
2037,185154.38002262503
2038,246347.72143999898
2039,197305.1623742222
2040,257371.17535235058
2041,236620.14285261746
2042,199779.45964777115
2043,165499.60783795544
2044,173683.5395891145
2045,200652.57236452325
2046,143378.582871225
2047,148827.3953444828
2048,132771.93488909438
2049,143296.3016559757
2050,171883.5389647479
2051,116531.80584153975
2052,137825.19442773127
2053,142382.0120397246
2054,96702.83153764153
2055,161829.25946414826
2056,137615.98519987782
2057,129397.6123556985
2058,209873.3174760314
2059,141671.1270159118
2060,161392.78969902333
2061,170229.46968695783
2062,134947.81119715932
2063,115854.72418388019
2064,141769.5300921638
2065,119531.51050888766
2066,168218.13369919895
2067,133943.65563704562
2068,148008.58895219202
2069,92232.50941363697
2070,112396.71137939332
2071,105442.2534250038
2072,140191.15683126915
2073,140065.08688099598
2074,170520.14221089726
2075,142774.2377330921
2076,121807.91904060291
2077,143527.36051963936
2078,130550.8803826177
2079,134108.75660720677
2080,118826.64990368766
2081,127005.46470225442
2082,131121.24329252137
2083,139661.9540768971
2084,115404.28923389626
2085,131791.25221352113
2086,123791.92978259022
2087,124748.73080238308
2088,110485.39834863777
2089,93885.31055812436
2090,127338.18049621495
2091,121484.16097828122
2092,133500.5578033068
2093,128359.965818928
2094,110177.3319893087
2095,143338.95678915546
2096,92630.53236434168
2097,98542.00967465488
2098,135028.14199423822
2099,84167.15734822667
2100,112100.08456149716
2101,130088.25449515971
2102,133078.8443095971
2103,108103.24010335046
2104,137542.2751892029
2105,121519.08648923159
2106,96836.0332279519
2107,188878.74176973308
2108,115736.67947433678
2109,114790.9171934889
2110,131156.27585033566
2111,138609.80465094524
2112,139687.84495220904
2113,119253.1435078325
2114,116484.81385431954
2115,147118.85009503626
2116,118433.91882928941
2117,144077.50650987824
2118,125790.48393731996
2119,111735.10280429595
2120,115093.4469100562
2121,98608.81160405271
2122,110460.14847528105
2123,101879.14112326076
2124,156819.58124349444
2125,137582.9429755684
2126,152659.4090348991
2127,145402.48257840428
2128,129059.32325832467
2129,104983.07178662287
2130,137353.83270035364
2131,148623.081814579
2132,121246.94435282545
2133,122386.90922865305
2134,124187.06575485192
2135,110344.7481511777
2136,95686.2875917116
2137,121560.28963043344
2138,136920.92395317118
2139,151913.8600783785
2140,132822.91063707302
2141,140009.99188035025
2142,135821.8648895541
2143,142797.26807094415
2144,133659.83837169022
2145,133287.0551466725
2146,146742.10528184296
2147,159086.82950364216
2148,126002.70249740116
2149,137076.0224713186
2150,199718.8545387743
2151,118825.36198942429
2152,163474.81818221317
2153,155040.10894434177
2154,106634.88714937854
2155,128419.34697286434
2156,234749.70021935983
2157,236771.57168597318
2158,228635.90072065376
2159,206571.84773745708
2160,181630.31807234645
2161,246151.9075765659
2162,342445.0461618419
2163,333402.1202797112
2164,241312.36885949728
2165,172954.59015849043
2166,141817.70239944456
2167,207954.04257683258
2168,199292.44204293427
2169,196347.59412984288
2170,213365.68899252574
2171,144226.69893103078
2172,140569.2188169885
2173,153707.34828923317
2174,229989.57359349527
2175,267239.0013474915
2176,300306.12330545345
2177,238435.28207675036
2178,210247.55477192023
2179,146793.98576736858
2180,219947.8750535292
2181,199193.4382149873
2182,227548.4584966802
2183,197650.37478497336
2184,135092.8106587025
2185,130278.68044160842
2186,144532.75566089796
2187,149830.8998392095
2188,152185.45203542928
2189,199514.30685238837
2190,90880.63657831213
2191,93419.9177696422
2192,93363.40925491015
2193,99741.01013177494
2194,103550.73356231273
2195,119374.44046539566
2196,113649.70253502534
2197,122502.45652283612
2198,153925.4468231122
2199,162990.12523297183
2200,127003.58308391285
2201,131724.21807147705
2202,168019.625261792
2203,158117.60807397927
2204,168221.00239215442
2205,122962.17761227553
2206,131485.16168804347
2207,176642.76199539646
2208,207394.97034045172
2209,193610.99441134193
2210,122322.38334931318
2211,112851.37953612911
2212,115034.55027394151
2213,105524.5644671231
2214,140615.1184045335
2215,106343.40771078267
2216,146662.03823225974
2217,98186.11336341394
2218,96610.89729142611
2219,88882.46486091836
2220,93996.38022220875
2221,284700.78172018565
2222,255294.8570543573
2223,277924.9745217928
2224,215393.88066575656
2225,136121.07666621899
2226,202939.62179019532
2227,200798.91902744304
2228,264307.2190258224
2229,227022.70673103648
2230,158581.32266032434
2231,212771.57452001504
2232,187477.41254809676
2233,180988.36400039654
2234,232468.76505075005
2235,226512.68819701156
2236,261324.3342768129
2237,339289.5012488736
2238,202329.46689853826
2239,121500.65922652902
2240,164960.05858707635
2241,149863.7216802087
2242,130121.85975952925
2243,127962.67088490588
2244,104294.68250764777
2245,102490.37219142204
2246,141623.0895100466
2247,105077.02902414695
2248,124727.11122678866
2249,127752.67488173027
2250,134529.69842018693
2251,132561.32921355614
2252,175830.098937412
2253,161270.30371528203
2254,175316.09655513198
2255,189980.65689118806
2256,181885.08660061148
2257,202506.6563723617
2258,175766.02379440423
2259,181621.90984567354
2260,157177.5037503204
2261,176569.0553029646
2262,198922.64661897204
2263,323940.4736667189
2264,362243.32473551837
2265,160773.8823364335
2266,249870.5343154476
2267,324682.76447167626
2268,342608.77647268074
2269,159717.87299331705
2270,183014.3436694075
2271,210769.0782140138
2272,197402.89152820996
2273,166666.59155665882
2274,171456.9234851423
2275,166241.98744381394
2276,174820.1253098347
2277,174855.12901385882
2278,148108.37200734473
2279,126123.0638219207
2280,119437.14183841705
2281,187527.80304545455
2282,193057.76150690083
2283,104894.83518187661
2284,113067.0928263073
2285,139197.49952406104
2286,126849.00440836175
2287,333956.10296573496
2288,277779.12776152964
2289,333775.9951288944
2290,371872.83406231366
2291,315616.35997635743
2292,371313.8549039787
2293,370910.926479464
2294,352398.1812288057
2295,369905.6432083443
2296,256415.09460023267
2297,284660.07261392346
2298,319761.8231687621
2299,337310.3483186602
2300,307400.7186917709
2301,272039.6077139118
2302,241343.15895444347
2303,238098.75403365304
2304,239525.14521038497
2305,192090.00435368487
2306,191902.675504308
2307,195639.32424679218
2308,228226.65527446102
2309,262634.16127084807
2310,210591.99269666476
2311,204694.3523914362
2312,175420.9591432634
2313,184773.77371732137
2314,179169.57005354814
2315,183918.21446729774
2316,193851.9417290888
2317,185466.8652516228
2318,183145.05412964371
2319,181939.43525885046
2320,187242.30749200695
2321,236329.3977229228
2322,188255.19422291615
2323,173170.43875661225
2324,182059.88822806827
2325,217357.18032185856
2326,178264.9961715061
2327,209376.84932946632
2328,214937.67600621647
2329,185945.969240529
2330,184127.78221013787
2331,335971.46674660617
2332,322919.5704866259
2333,298090.90869957826
2334,256508.080343947
2335,255303.46621112752
2336,300496.8017486059
2337,195099.66685657974
2338,255296.02192959623
2339,231572.85415657592
2340,350935.0801696121
2341,215625.67989869605
2342,223824.94045062683
2343,222444.74970491504
2344,224614.98905340335
2345,231976.39143881772
2346,204042.11502685538
2347,198116.94028668565
2348,218531.81841391386
2349,174249.72329932672
2350,259283.9245366419
2351,248655.13696520202
2352,257577.02022651082
2353,265429.0880210389
2354,127283.43274323568
2355,136988.22653505893
2356,152710.27268275572
2357,207657.8388772797
2358,200418.21732951936
2359,127330.05618993881
2360,123100.8110234005
2361,137152.82304521126
2362,247417.4072924524
2363,142092.10801488056
2364,153347.80939069838
2365,210050.9813778508
2366,188687.42434901645
2367,221633.30642239883
2368,204562.73961442173
2369,218899.14168693827
2370,167580.27726980462
2371,169174.21090501023
2372,183818.7574420977
2373,237921.10238854573
2374,265939.01854199514
2375,223966.9933403895
2376,243277.65574960914
2377,272018.5219343203
2378,144823.0748663049
2379,183584.78158054454
2380,145529.68273973218
2381,161024.9676088906
2382,186820.64061367817
2383,212563.41735526168
2384,230820.64392864145
2385,156543.84138812695
2386,138812.20371969815
2387,135136.85074071787
2388,112753.81220918823
2389,129639.3254484406
2390,143950.66384394307
2391,136441.06518832152
2392,119352.4525315837
2393,159959.17102931163
2394,144796.19285237836
2395,186545.75454837916
2396,146159.23408983345
2397,193249.7242025357
2398,130333.1309211349
2399,77612.19998045154
2400,75944.5135346243
2401,118071.64817006062
2402,137277.01054052534
2403,141337.24233060202
2404,149690.27799353312
2405,156768.1179117199
2406,132028.94516986393
2407,128163.85504821048
2408,137202.54614983508
2409,138030.84801566703
2410,165808.99832509854
2411,124556.85831101876
2412,154399.0917487198
2413,134637.27854557036
2414,128947.11914100856
2415,138346.84502722783
2416,121677.73717625382
2417,129324.12318483181
2418,125038.00162687658
2419,135898.30380451164
2420,128939.73041786732
2421,147722.85268245635
2422,118650.79225200534
2423,129425.70546741303
2424,152010.71480623045
2425,196019.0728417666
2426,136301.6837277865
2427,129926.22632610778
2428,157498.36573647178
2429,123203.77908367591
2430,129080.69124448481
2431,126487.14924682428
2432,136101.37275631778
2433,140882.07552688316
2434,137805.4733514739
2435,147562.58708009144
2436,117606.14444199744
2437,118062.67563250243
2438,128559.50287351028
2439,116653.52896942585
2440,122951.57914011927
2441,105930.06639083126
2442,109354.26487062518
2443,120160.17430405192
2444,130463.99950239518
2445,96240.5296733499
2446,138239.0788270277
2447,171229.72115088455
2448,143486.568984666
2449,112853.49507239647
2450,145366.70052718496
2451,126772.39407171312
2452,188060.900720057
2453,103071.87524494472
2454,126201.1194766466
2455,114249.6530396012
2456,127373.0702339035
2457,120331.18893759188
2458,116292.04134962853
2459,110427.4530362412
2460,134833.87621681244
2461,116748.93927389906
2462,133026.68099713823
2463,116825.55496630818
2464,158416.40299765242
2465,131803.51755086367
2466,124773.50420234373
2467,137604.63456516544
2468,98744.41496407866
2469,103678.47050430566
2470,176061.7435598083
2471,166875.3970409975
2472,162814.60730259074
2473,122888.43708612592
2474,112824.97203023003
2475,194229.27095048307
2476,114905.38187695829
2477,128716.27431959134
2478,158870.49300801157
2479,119906.13983219715
2480,143407.3617365804
2481,132467.27054536485
2482,131268.23360103785
2483,123623.1132473415
2484,126134.74151756006
2485,125286.29674579552
2486,152481.4113357703
2487,193044.8878558444
2488,136764.42829566132
2489,151228.36509832513
2490,149828.74138116825
2491,101358.23598142552
2492,186542.4915414188
2493,145326.87361785304
2494,154474.37288732326
2495,106243.67530502524
2496,209814.64515727773
2497,147772.53843968365
2498,120608.54030356175
2499,103625.5722677852
2500,133907.6063338869
2501,137216.25464526934
2502,146953.93150373528
2503,114629.3991884042
2504,181056.7004251906
2505,214843.3381684808
2506,258098.99500755864
2507,288329.1332897366
2508,256930.70902042036
2509,230454.50010543864
2510,228223.24620556302
2511,189082.31952647687
2512,207831.30242605254
2513,214115.0561769027
2514,205145.44321718803
2515,145982.13004458853
2516,168419.57751072507
2517,135257.44953140646
2518,146595.60208033855
2519,215473.65534457917
2520,206103.6271350574
2521,196310.31179347422
2522,213058.7885615215
2523,134196.59249556263
2524,138256.92552462325
2525,140484.6679068573
2526,136200.69118227653
2527,122527.8303646163
2528,132619.04630836117
2529,126008.53821203453
2530,117115.48571857429
2531,236419.5446748539
2532,218135.66267605423
2533,201966.200650139
2534,238166.64450505204
2535,273681.01877646084
2536,221039.1524791046
2537,207760.6439643077
2538,186326.6974985317
2539,186332.59762818282
2540,189804.84344866514
2541,185816.32611104677
2542,177727.96067373012
2543,133602.01761083404
2544,128094.6383308678
2545,136537.0058210668
2546,141267.5159439082
2547,135698.13906861533
2548,148244.94463261229
2549,162482.39502581843
2550,380819.06394062494
2551,145706.40338029244
2552,124277.21439061093
2553,93192.5973490199
2554,120050.04730086522
2555,116196.81016341997
2556,112443.1276136523
2557,121861.54491075718
2558,146883.35888214168
2559,138869.2111164515
2560,132632.3950875271
2561,127450.08681632485
2562,126082.92804776777
2563,139203.34197736497
2564,169470.86851182656
2565,136673.46960284215
2566,152462.78964320986
2567,131021.72684053231
2568,176189.426766157
2569,184175.08861690687
2570,122201.46824377528
2571,194201.388990424
2572,147720.69361996476
2573,199929.44898534883
2574,230976.7303484187
2575,120206.8782907754
2576,123804.27115775179
2577,141693.31630897857
2578,99861.9632578879
2579,92439.27514562107
2580,133120.04532283795
2581,126677.96452657133
2582,116011.69025079197
2583,251124.07253756683
2584,161772.90954273837
2585,204115.50470248633
2586,207271.9595918255
2587,196382.90338581236
2588,137710.13519130117
2589,143569.88163309998
2590,214037.13725686952
2591,189105.6707364265
2592,219300.60978812235
2593,237048.69509870428
2594,171442.51218989363
2595,197409.00382946047
2596,318999.98345091566
2597,205482.64679146043
2598,255963.99165320204
2599,312778.051415759
2600,138258.8768660706
2601,147957.72620016505
2602,98602.66403696324
2603,100999.3969757113
2604,96985.59301289315
2605,100043.83393238316
2606,149356.57747509115
2607,175378.1441017854
2608,185720.2823315991
2609,157297.94247694718
2610,105335.4268209905
2611,144367.49365574593
2612,149774.33227587608
2613,129075.99104002984
2614,128282.26327544163
2615,151234.3725045641
2616,136333.05181894067
2617,176345.62606044483
2618,179639.21292135227
2619,202216.89490066952
2620,179709.85114721433
2621,185365.4220042768
2622,187466.2363215367
2623,238000.96018864374
2624,290202.4978898139
2625,267864.7564086362
2626,170408.63081721932
2627,166079.6174277407
2628,343562.2618931495
2629,354869.86594562005
2630,304556.3461951414
2631,374638.95305621857
2632,342636.76239551074
2633,275559.1628862209
2634,355532.5386668573
2635,152447.38199362418
2636,181932.37091473804
2637,167590.3768811081
2638,234765.01071584545
2639,177577.718611234
2640,153500.7668243172
2641,115561.85669499829
2642,200959.2162139748
2643,112449.74859495374
2644,138414.5668004774
2645,105630.6706447136
2646,101211.67402127021
2647,105782.95952218918
2648,143678.13924306948
2649,140855.54259920833
2650,136675.3793482401
2651,152056.28749773992
2652,357025.60079707357
2653,252887.1359007028
2654,268224.7930569526
2655,354966.2731070541
2656,304175.7792525202
2657,300454.5313112533
2658,268986.2171353871
2659,279487.75605063606
2660,321908.0961472433
2661,319141.3697529904
2662,337763.95545544627
2663,272573.9483687958
2664,260898.16781466253
2665,298161.5842385438
2666,268408.3567153109
2667,181576.97584488412
2668,185029.35887020396
2669,187885.28777406542
2670,276799.6159313082
2671,186009.01413893307
2672,194722.5172585577
2673,206888.51285010294
2674,207927.09016252102
2675,174040.09780360194
2676,192548.28746468577
2677,195422.4062485905
2678,237491.98465605295
2679,265369.14860774286
2680,272481.9413153623
2681,339422.2652556491
2682,302913.6977470863
2683,366738.69520629547
2684,304007.8314563238
2685,302924.1782182385
2686,256191.56134704177
2687,280036.2804397143
2688,221372.89641796905
2689,198088.40107155987
2690,350220.4677465436
2691,197384.35370492685
2692,127510.7486428944
2693,203138.9003911456
2694,131290.1001711467
2695,197144.98062431708
2696,190485.38601849764
2697,197669.32570285053
2698,198478.61691304794
2699,186442.69400260944
2700,177182.92759890665
2701,168257.03177462704
2702,123756.3664939678
2703,132170.65957289288
2704,138588.0982725702
2705,126060.48515841442
2706,124359.8914975963
2707,127473.60181940629
2708,132408.83249378117
2709,106140.66016806204
2710,127716.27215394091
2711,244515.60760150434
2712,320179.0263460963
2713,173059.35513977316
2714,159748.6587451586
2715,168399.37275578486
2716,166400.14714198245
2717,183101.9114341716
2718,224541.35297437405
2719,156298.39562078225
2720,163417.74320429502
2721,139995.6703594951
2722,162160.12865791377
2723,145695.19265049513
2724,129350.47386217819
2725,135425.11390653052
2726,144774.07297636475
2727,169398.690456637
2728,164457.01935712062
2729,154512.28329117745
2730,142344.90969098965
2731,121991.24416106683
2732,121184.06476445914
2733,162560.0761187896
2734,156795.28374587066
